ID,Precision,Recall,Accuracy
0,0.5454545454545454,0.5454545454545454,0.8888888888888888
1,0.6,0.5454545454545454,0.9
2,0.6,0.5454545454545454,0.9
avg,0.5818181818181819,0.5454545454545454,0.8962962962962963
