ID,Precision,Recall,Accuracy
0,0.6363636363636364,0.6363636363636364,0.9111111111111111
1,0.6363636363636364,0.6363636363636364,0.9111111111111111
2,0.7,0.6363636363636364,0.9222222222222223
3,0.6363636363636364,0.6363636363636364,0.9111111111111111
4,0.7,0.6363636363636364,0.9222222222222223
5,0.6666666666666666,0.5454545454545454,0.9111111111111111
avg,0.6626262626262626,0.6212121212121212,0.9148148148148149
