ID,Precision,Recall,Accuracy
0,0.6666666666666666,0.5454545454545454,0.9111111111111111
1,0.6666666666666666,0.5454545454545454,0.9111111111111111
2,0.6,0.5454545454545454,0.9
avg,0.6444444444444444,0.5454545454545454,0.9074074074074074
