Network,Gene,Absolute distance
RBN125,0,0.0
RBN125,1,0.0
RBN125,2,0.0
RBN125,3,1.0
RBN125,4,0.0
RBN125,5,0.0
RBN125,6,0.0
RBN125,7,0.0
RBN125,8,0.0
RBN125,9,0.0
RBN120,0,0.0
RBN120,1,0.0
RBN120,2,0.0
RBN120,3,1.0
RBN120,4,0.0
RBN120,5,0.0
RBN120,6,0.0
RBN120,7,0.0
RBN120,8,0.0
RBN120,9,0.0
RBN147,0,0.0
RBN147,1,0.0
RBN147,2,0.0
RBN147,3,1.0
RBN147,4,0.0
RBN147,5,0.0
RBN147,6,0.0
RBN147,7,0.0
RBN147,8,0.0
RBN147,9,0.0
