Network,Gene,Absolute distance
RBN157,0,0.0
RBN157,1,0.0
RBN157,2,0.0
RBN157,3,8.0
RBN157,4,1.0
RBN157,5,0.0
RBN157,6,0.0
RBN157,7,0.0
RBN157,8,1.0
RBN157,9,0.0
RBN176,0,0.0
RBN176,1,0.0
RBN176,2,0.0
RBN176,3,8.0
RBN176,4,1.0
RBN176,5,0.0
RBN176,6,0.0
RBN176,7,0.0
RBN176,8,1.0
RBN176,9,0.0
