Network,Gene,Absolute distance
RBN241,0,0.0
RBN241,1,0.0
RBN241,2,0.0
RBN241,3,1.0
RBN241,4,0.0
RBN241,5,0.0
RBN241,6,0.0
RBN241,7,0.0
RBN241,8,0.0
RBN241,9,0.0
RBN233,0,0.0
RBN233,1,0.0
RBN233,2,0.0
RBN233,3,1.0
RBN233,4,0.0
RBN233,5,0.0
RBN233,6,0.0
RBN233,7,0.0
RBN233,8,0.0
RBN233,9,0.0
RBN222,0,0.0
RBN222,1,0.0
RBN222,2,0.0
RBN222,3,1.0
RBN222,4,0.0
RBN222,5,0.0
RBN222,6,0.0
RBN222,7,0.0
RBN222,8,0.0
RBN222,9,0.0
