Network,Gene,Absolute distance
RBN121,0,0.0
RBN121,1,0.0
RBN121,2,0.0
RBN121,3,2.0
RBN121,4,0.0
RBN121,5,0.0
RBN121,6,0.0
RBN121,7,1.0
RBN121,8,0.0
RBN121,9,0.0
RBN170,0,0.0
RBN170,1,0.0
RBN170,2,0.0
RBN170,3,2.0
RBN170,4,0.0
RBN170,5,0.0
RBN170,6,0.0
RBN170,7,1.0
RBN170,8,0.0
RBN170,9,0.0
