ID,Precision,Recall,Accuracy
0,0.6666666666666666,0.5454545454545454,0.9111111111111111
1,0.6,0.5454545454545454,0.9
2,0.6,0.5454545454545454,0.9
3,0.6,0.5454545454545454,0.9
4,0.6,0.5454545454545454,0.9
avg,0.6133333333333334,0.5454545454545454,0.9022222222222223
