Search time,0
Network,Dynamics Accuracy
RBN382,0.990909090909091
RBN397,0.990909090909091
RBN398,0.990909090909091
RBN392,0.990909090909091
RBN317,0.990909090909091
RBN384,0.990909090909091
RBN377,0.990909090909091
RBN402,0.990909090909091
