Network,Gene,Absolute distance
RBN221,0,0.0
RBN221,1,0.0
RBN221,2,0.0
RBN221,3,4.0
RBN221,4,0.0
RBN221,5,0.0
RBN221,6,3.0
RBN221,7,2.0
RBN221,8,0.0
RBN221,9,1.0
RBN200,0,0.0
RBN200,1,0.0
RBN200,2,0.0
RBN200,3,4.0
RBN200,4,0.0
RBN200,5,0.0
RBN200,6,3.0
RBN200,7,2.0
RBN200,8,0.0
RBN200,9,1.0
