ID,Precision,Recall,Accuracy
0,0.6666666666666666,0.5454545454545454,0.9111111111111111
1,0.75,0.5454545454545454,0.9222222222222223
2,0.5454545454545454,0.5454545454545454,0.8888888888888888
3,0.5454545454545454,0.5454545454545454,0.8888888888888888
avg,0.6268939393939393,0.5454545454545454,0.9027777777777778
