ID,Precision,Recall,Accuracy
0,0.6,0.5454545454545454,0.9
1,0.6666666666666666,0.5454545454545454,0.9111111111111111
2,0.6,0.5454545454545454,0.9
3,0.6,0.5454545454545454,0.9
4,0.6666666666666666,0.5454545454545454,0.9111111111111111
avg,0.6266666666666667,0.5454545454545454,0.9044444444444444
