ID,Precision,Recall,Accuracy
0,0.6,0.5454545454545454,0.9
1,0.5,0.5454545454545454,0.8777777777777778
2,0.5454545454545454,0.5454545454545454,0.8888888888888888
3,0.6,0.5454545454545454,0.9
4,0.5454545454545454,0.5454545454545454,0.8888888888888888
avg,0.5581818181818182,0.5454545454545454,0.8911111111111112
