ID,Precision,Recall,Accuracy
0,0.4,0.5454545454545454,0.8444444444444444
1,0.42857142857142855,0.5454545454545454,0.8555555555555555
2,0.46153846153846156,0.5454545454545454,0.8666666666666667
3,0.35714285714285715,0.45454545454545453,0.8333333333333334
avg,0.4118131868131868,0.5227272727272727,0.85
