ID,Precision,Recall,Accuracy
0,0.5454545454545454,0.5454545454545454,0.8888888888888888
1,0.5454545454545454,0.5454545454545454,0.8888888888888888
2,0.6666666666666666,0.5454545454545454,0.9111111111111111
avg,0.5858585858585857,0.5454545454545454,0.8962962962962963
