ID,Precision,Recall,Accuracy
0,0.5454545454545454,0.5454545454545454,0.8888888888888888
1,0.5,0.5454545454545454,0.8777777777777778
2,0.6,0.5454545454545454,0.9
3,0.5454545454545454,0.5454545454545454,0.8888888888888888
4,0.5454545454545454,0.5454545454545454,0.8888888888888888
5,0.46153846153846156,0.5454545454545454,0.8666666666666667
6,0.5454545454545454,0.5454545454545454,0.8888888888888888
7,0.5833333333333334,0.6363636363636364,0.9
avg,0.5408362470862471,0.5568181818181818,0.8875000000000002
