Search time,0
Network,Dynamics Accuracy
RBN317,0.990909090909091
RBN384,0.990909090909091
RBN318,0.990909090909091
RBN377,0.990909090909091
RBN375,0.990909090909091
RBN350,0.990909090909091
RBN365,0.990909090909091
RBN389,0.990909090909091
