ID,Precision,Recall,Accuracy
0,0.7,0.6363636363636364,0.9222222222222223
1,0.6666666666666666,0.5454545454545454,0.9111111111111111
2,0.7,0.6363636363636364,0.9222222222222223
3,0.5454545454545454,0.5454545454545454,0.8888888888888888
4,0.6363636363636364,0.6363636363636364,0.9111111111111111
5,0.5833333333333334,0.6363636363636364,0.9
avg,0.6386363636363636,0.606060606060606,0.9092592592592593
