Search time,4
Network,Dynamics Accuracy
RBN4023,0.990909090909091
RBN4024,0.990909090909091
RBN4042,0.990909090909091
RBN4027,0.990909090909091
RBN4029,0.990909090909091
RBN4051,0.990909090909091
