Network,Gene,Absolute distance
RBN186,0,0.0
RBN186,1,0.0
RBN186,2,0.0
RBN186,3,1.0
RBN186,4,0.0
RBN186,5,0.0
RBN186,6,0.0
RBN186,7,0.0
RBN186,8,0.0
RBN186,9,0.0
RBN178,0,0.0
RBN178,1,0.0
RBN178,2,0.0
RBN178,3,1.0
RBN178,4,0.0
RBN178,5,0.0
RBN178,6,0.0
RBN178,7,0.0
RBN178,8,0.0
RBN178,9,0.0
RBN173,0,0.0
RBN173,1,0.0
RBN173,2,0.0
RBN173,3,1.0
RBN173,4,0.0
RBN173,5,0.0
RBN173,6,0.0
RBN173,7,0.0
RBN173,8,0.0
RBN173,9,0.0
