ID,Precision,Recall,Accuracy
0,0.42857142857142855,0.5454545454545454,0.8555555555555555
1,0.5,0.5454545454545454,0.8777777777777778
2,0.5,0.5454545454545454,0.8777777777777778
avg,0.4761904761904762,0.5454545454545454,0.8703703703703703
