ID,Precision,Recall,Accuracy
0,0.5454545454545454,0.5454545454545454,0.8888888888888888
1,0.5384615384615384,0.6363636363636364,0.8888888888888888
2,0.5384615384615384,0.6363636363636364,0.8888888888888888
3,0.5,0.5454545454545454,0.8777777777777778
4,0.5384615384615384,0.6363636363636364,0.8888888888888888
avg,0.532167832167832,0.5999999999999999,0.8866666666666667
