Network,Gene,Absolute distance
RBN3304,0,0.0
RBN3304,1,1.0
RBN3304,2,0.0
RBN3228,0,0.0
RBN3228,1,1.0
RBN3228,2,0.0
RBN4010,0,0.0
RBN4010,1,1.0
RBN4010,2,0.0
RBN4006,0,0.0
RBN4006,1,1.0
RBN4006,2,0.0
RBN3110,0,0.2
RBN3110,1,0.4
RBN3110,2,0.4
RBN3570,0,0.0
RBN3570,1,1.0
RBN3570,2,0.0
